geoid,geoid20,year,denom_total_pop,pollution_burden_score
1400000US06037670202,6037670202,2017,2594,4.5799999
1400000US06037670324,6037670324,2017,5127,4.5300002
1400000US06037670326,6037670326,2017,3807,3.8199999
1400000US06037670328,6037670328,2017,4504,3.4100001
1400000US06037670405,6037670405,2017,2646,3.1500001
1400000US06037670406,6037670406,2017,1903,2.6800001
1400000US06037670407,6037670407,2017,5758,2.96
1400000US06037670413,6037670413,2017,4782,3.1500001
1400000US06037670416,6037670416,2017,4139,4.0100002
1400000US06037670417,6037670417,2017,2955,3.74
1400000US06037670418,6037670418,2017,3879,4.0999999
1400000US06037670500,6037670500,2017,1860,4.0100002
1400000US06037670603,6037670603,2017,2018,4.77
1400000US06037670604,6037670604,2017,5324,4.77
1400000US06037670701,6037670701,2017,6629,5.0500002
1400000US06037670702,6037670702,2017,5477,4.02
1400000US06037700101,6037700101,2017,5232,7.2600002
1400000US06037700102,6037700102,2017,4061,7.29
1400000US06037700200,6037700200,2017,6321,5.6799998
1400000US06037700300,6037700300,2017,5623,6.1500001
1400000US06037700400,6037700400,2017,5237,7.0999999
1400000US06037700501,6037700501,2017,3687,5.8299999
1400000US06037700502,6037700502,2017,4246,6.3499999
1400000US06037700600,6037700600,2017,5537,5.9099998
1400000US06037700700,6037700700,2017,3479,5.9400001
1400000US06037700801,6037700801,2017,5220,6.46
1400000US06037700802,6037700802,2017,4069,6.5900002
1400000US06037700901,6037700901,2017,3856,6.1900001
1400000US06037700902,6037700902,2017,6517,6.23
1400000US06037701000,6037701000,2017,5431,6.48
1400000US06037701201,6037701201,2017,4433,4.3000002
1400000US06037701202,6037701202,2017,3268,4.6700001
1400000US06037701302,6037701302,2017,4684,4.4400001
1400000US06037701304,6037701304,2017,6374,4.6900001
1400000US06037701402,6037701402,2017,6696,4.9099998
1400000US06037701501,6037701501,2017,4986,5.2399998
1400000US06037701502,6037701502,2017,3841,5.9099998
1400000US06037701601,6037701601,2017,4122,4.8099999
1400000US06037701602,6037701602,2017,4037,6.0700002
1400000US06037701701,6037701701,2017,3196,7.1399999
1400000US06037701702,6037701702,2017,3106,6.5700002
1400000US06037701801,6037701801,2017,5867,8.1000004
1400000US06037701802,6037701802,2017,4463,7.2399998
1400000US06037701902,6037701902,2017,4016,6.0599999
1400000US06037702002,6037702002,2017,5700,5.71
1400000US06037702102,6037702102,2017,6306,5.4200001
1400000US06037702201,6037702201,2017,4483,6.6100001
1400000US06037702202,6037702202,2017,3751,5.9899998
1400000US06037702300,6037702300,2017,6364,7.3600001
1400000US06037702400,6037702400,2017,4541,8.6300001
1400000US06037702501,6037702501,2017,4625,7.6199999
1400000US06037702502,6037702502,2017,4048,7.9899998
1400000US06037702600,6037702600,2017,6069,7.7800002
1400000US06037702700,6037702700,2017,3440,7.3299999
1400000US06037702801,6037702801,2017,5205,6.54
1400000US06037702802,6037702802,2017,2282,6.4299998
1400000US06037702803,6037702803,2017,2963,7.71
1400000US06037702900,6037702900,2017,8866,8.2299995
1400000US06037703002,6037703002,2017,6649,6.2800002
1400000US06037703003,6037703003,2017,2506,8.3599997
1400000US06037703100,6037703100,2017,5446,5.6199999
1400000US06037703200,6037703200,2017,5629,5.5900002
1400000US06037800101,6037800101,2017,5485,3.8
1400000US06037800103,6037800103,2017,2481,4.5
1400000US06037800104,6037800104,2017,4597,4.5
1400000US06037800202,6037800202,2017,6319,4.48
1400000US06037800204,6037800204,2017,6740,6.8699999
1400000US06037800205,6037800205,2017,657,6.0500002
1400000US06037800206,6037800206,2017,5027,6.0900002
1400000US06037800324,6037800324,2017,6664,5.3499999
1400000US06037800325,6037800325,2017,3407,4.6599998
1400000US06037800328,6037800328,2017,2592,5.5300002
1400000US06037800333,6037800333,2017,1195,4.79
1400000US06037800334,6037800334,2017,4600,4.6799998
1400000US06037800335,6037800335,2017,5914,5.1599998
1400000US06037800336,6037800336,2017,5627,5.4299998
1400000US06037800337,6037800337,2017,791,5.4299998
1400000US06037800338,6037800338,2017,6936,3.9400001
1400000US06037800406,6037800406,2017,2644,3.3099999
1400000US06037800410,6037800410,2017,3627,5.4000001
1400000US06037800411,6037800411,2017,3994,4.23
1400000US06037800412,6037800412,2017,3127,4.23
1400000US06037800504,6037800504,2017,2497,6.25
1400000US06037800506,6037800506,2017,3074,4.5599999
1400000US06037900102,6037900102,2017,1029,3.8499999
1400000US06037900103,6037900103,2017,6170,1.8
1400000US06037900104,6037900104,2017,6242,3.0699999
1400000US06037900301,6037900301,2017,509,5.2800002
1400000US06037900501,6037900501,2017,6764,3.22
1400000US06037900504,6037900504,2017,5816,4.21
1400000US06037900505,6037900505,2017,4002,2.6900001
1400000US06037900506,6037900506,2017,4352,2.6199999
1400000US06037900508,6037900508,2017,3334,2.5999999
1400000US06037900509,6037900509,2017,3217,3.4300001
1400000US06037900510,6037900510,2017,4452,3.4300001
1400000US06037900602,6037900602,2017,5290,3.5899999
1400000US06037900606,6037900606,2017,3721,3.0999999
1400000US06037900607,6037900607,2017,3904,3.28
1400000US06037900608,6037900608,2017,3536,2.6600001
1400000US06037900609,6037900609,2017,5167,2.3299999
1400000US06037900610,6037900610,2017,4440,3.1199999
1400000US06037900611,6037900611,2017,2659,3.1199999
1400000US06037900701,6037900701,2017,5289,4.0599999
1400000US06037900703,6037900703,2017,4375,3.3800001
1400000US06037900704,6037900704,2017,3050,3.4000001
1400000US06037900705,6037900705,2017,4285,4.0900002
1400000US06037900804,6037900804,2017,3489,3.23
1400000US06037900805,6037900805,2017,5089,3.2
1400000US06037900806,6037900806,2017,3620,3.75
1400000US06037900807,6037900807,2017,4132,2.76
1400000US06037900808,6037900808,2017,4152,2.76
1400000US06037900901,6037900901,2017,1691,4.4400001
1400000US06037900902,6037900902,2017,2122,4.4400001
1400000US06037901003,6037901003,2017,6188,2.79
1400000US06037901007,6037901007,2017,2258,2.98
1400000US06037901008,6037901008,2017,2874,2.78
1400000US06037901009,6037901009,2017,5318,2.9000001
1400000US06037901010,6037901010,2017,5913,2.79
1400000US06037901011,6037901011,2017,5069,2.96
1400000US06037901012,6037901012,2017,3722,2.6900001
1400000US06037901013,6037901013,2017,2831,2.6900001
1400000US06037901014,6037901014,2017,5991,2.6900001
1400000US06037901101,6037901101,2017,5496,2.76
1400000US06037901102,6037901102,2017,5557,3.28
1400000US06037901209,6037901209,2017,1633,5.0100002
1400000US06037901210,6037901210,2017,1591,1.96
1400000US06037901214,6037901214,2017,1104,2.7
1400000US06037901215,6037901215,2017,554,2.7
1400000US06037901216,6037901216,2017,8807,2.7
1400000US06037901217,6037901217,2017,3605,2.4300001
1400000US06037901218,6037901218,2017,600,2.3599999
1400000US06037901300,6037901300,2017,5415,4.7800002
1400000US06037910002,6037910002,2017,7217,2.98
1400000US06037910210,6037910210,2017,7103,2.8399999
1400000US06037910211,6037910211,2017,1048,4.5500002
1400000US06037910212,6037910212,2017,3634,4.5500002
1400000US06037910213,6037910213,2017,1371,3.01
1400000US06037910214,6037910214,2017,6023,2.6199999
1400000US06037910215,6037910215,2017,6160,3.24
1400000US06037910216,6037910216,2017,4166,2.9100001
1400000US06037910217,6037910217,2017,4128,3.1500001
1400000US06037910218,6037910218,2017,4270,4.2399998
1400000US06037910301,6037910301,2017,4219,3.27
1400000US06037910302,6037910302,2017,6162,2.1199999
1400000US06037910401,6037910401,2017,6352,4.4200001
1400000US06037910404,6037910404,2017,4130,3.04
1400000US06037910405,6037910405,2017,5986,3.6800001
1400000US06037910501,6037910501,2017,5339,3.1900001
1400000US06037910502,6037910502,2017,4086,2.9400001
1400000US06037910504,6037910504,2017,4797,2.75
1400000US06037910505,6037910505,2017,3064,2.4000001
1400000US06037910601,6037910601,2017,6460,2.2
1400000US06037910602,6037910602,2017,3995,2.1500001
1400000US06037910605,6037910605,2017,4535,2.0999999
1400000US06037910606,6037910606,2017,2970,1.95
1400000US06037910607,6037910607,2017,3294,2.24
1400000US06037910608,6037910608,2017,3781,2.24
1400000US06037910706,6037910706,2017,5908,2.9000001
1400000US06037910707,6037910707,2017,4329,2.3499999
1400000US06037910709,6037910709,2017,1631,2.6500001
1400000US06037910712,6037910712,2017,2772,2.6900001
1400000US06037910713,6037910713,2017,5324,2
1400000US06037910714,6037910714,2017,3596,2.1300001
1400000US06037910715,6037910715,2017,6702,2.04
1400000US06037910716,6037910716,2017,6117,2.5599999
1400000US06037910717,6037910717,2017,3432,2.3800001
1400000US06037910718,6037910718,2017,4017,2.3800001
1400000US06037910719,6037910719,2017,3966,2.3800001
1400000US06037910720,6037910720,2017,3516,2.0699999
1400000US06037910721,6037910721,2017,4069,2.0699999
1400000US06037910804,6037910804,2017,2642,2.9100001
1400000US06037910807,6037910807,2017,5489,3.6300001
1400000US06037910808,6037910808,2017,3537,3.1700001
1400000US06037910809,6037910809,2017,1793,4.4000001
1400000US06037910810,6037910810,2017,2580,4.1900001
1400000US06037910814,6037910814,2017,3438,3.3699999
1400000US06037910815,6037910815,2017,6248,3.76
1400000US06037911001,6037911001,2017,4201,3.4200001
1400000US06037911100,6037911100,2017,7421,2.7
1400000US06037920013,6037920013,2017,4369,7.3099999
1400000US06037920015,6037920015,2017,6358,3.3099999
1400000US06037920016,6037920016,2017,4830,3.05
1400000US06037920017,6037920017,2017,4342,5.6700001
1400000US06037920018,6037920018,2017,2277,3.03
1400000US06037920020,6037920020,2017,7052,3.1600001
1400000US06037920028,6037920028,2017,5283,4.52
1400000US06037920029,6037920029,2017,3796,4.8099999
1400000US06037920030,6037920030,2017,5818,5.9099998
1400000US06037920031,6037920031,2017,5440,5.1300001
1400000US06037920034,6037920034,2017,3628,4.5700002
1400000US06037920035,6037920035,2017,7720,4.3899999
1400000US06037920038,6037920038,2017,4430,4.8800001
1400000US06037920039,6037920039,2017,1896,4.48
1400000US06037920040,6037920040,2017,3352,4.23
1400000US06037920041,6037920041,2017,2871,4.23
1400000US06037920042,6037920042,2017,6769,5.02
1400000US06037920043,6037920043,2017,5711,5.5900002
1400000US06037920044,6037920044,2017,2686,4.2600002
1400000US06037920045,6037920045,2017,4622,2.98
1400000US06037920046,6037920046,2017,3185,4.2600002
1400000US06037920047,6037920047,2017,3946,4.2600002
1400000US06037920048,6037920048,2017,6112,4.9299998
1400000US06037920049,6037920049,2017,3831,3.1400001
1400000US06037920050,6037920050,2017,1353,2.1500001
1400000US06037920102,6037920102,2017,5608,5.1300001
1400000US06037920104,6037920104,2017,2798,3.52
1400000US06037920106,6037920106,2017,3374,5.77
1400000US06037920109,6037920109,2017,4363,3.98
1400000US06037920110,6037920110,2017,5043,3.98
1400000US06037920111,6037920111,2017,3213,3.29
1400000US06037920112,6037920112,2017,4287,5.7399998
1400000US06037920114,6037920114,2017,6490,6
1400000US06037920115,6037920115,2017,4149,6.6199999
1400000US06037920116,6037920116,2017,5181,3.9400001
1400000US06037920118,6037920118,2017,5852,4.7399998
1400000US06037920119,6037920119,2017,1868,3.1800001
1400000US06037920120,6037920120,2017,830,6.2800002
1400000US06037920121,6037920121,2017,6696,5.8600001
1400000US06037920200,6037920200,2017,6920,5.4899998
1400000US06037920303,6037920303,2017,1495,6.1199999
1400000US06037920312,6037920312,2017,5268,6.02
1400000US06037920313,6037920313,2017,5883,4.6799998
1400000US06037920314,6037920314,2017,2935,6.3499999
1400000US06037920322,6037920322,2017,2895,3.97
1400000US06037920326,6037920326,2017,8062,5.71
1400000US06037920328,6037920328,2017,1952,6.4400001
1400000US06037920329,6037920329,2017,5460,6.3499999
1400000US06037920330,6037920330,2017,5271,5.3600001
1400000US06037920331,6037920331,2017,4075,3.8
1400000US06037920332,6037920332,2017,2113,4.8400002
1400000US06037920334,6037920334,2017,6461,4.3000002
1400000US06037920338,6037920338,2017,5721,3.4100001
1400000US06037920339,6037920339,2017,7510,6.5
1400000US06037920340,6037920340,2017,4496,4.75
1400000US06037920341,6037920341,2017,2478,4.75
1400000US06037920342,6037920342,2017,3487,4.3699999
1400000US06037920343,6037920343,2017,3836,4.3600001
1400000US06037930400,6037930400,2017,3514,4.77
1400000US06037980001,6037980001,2017,0,0
1400000US06037980002,6037980002,2017,0,0
1400000US06037980003,6037980003,2017,2,2.5899999
1400000US06037980004,6037980004,2017,134,3.4400001
1400000US06037980005,6037980005,2017,0,0
1400000US06037980006,6037980006,2017,0,0
1400000US06037980007,6037980007,2017,0,0
1400000US06037980008,6037980008,2017,145,6.46
1400000US06037980009,6037980009,2017,14,8.1199999
1400000US06037980010,6037980010,2017,164,9.1999998
1400000US06037980011,6037980011,2017,76,8.1999998
1400000US06037980012,6037980012,2017,31,5.1100001
1400000US06037980013,6037980013,2017,59,7.2600002
1400000US06037980014,6037980014,2017,239,8.7200003
1400000US06037980015,6037980015,2017,588,8.1800003
1400000US06037980016,6037980016,2017,360,9.1499996
1400000US06037980017,6037980017,2017,853,7.5300002
1400000US06037980018,6037980018,2017,23,7.9000001
1400000US06037980019,6037980019,2017,246,4.3200002
1400000US06037980020,6037980020,2017,0,0
1400000US06037980021,6037980021,2017,33,6.29
1400000US06037980022,6037980022,2017,394,6.29
1400000US06037980023,6037980023,2017,8,3.99
1400000US06037980024,6037980024,2017,186,7.5999999
1400000US06037980025,6037980025,2017,1485,8.46
1400000US06037980026,6037980026,2017,20,3.3800001
1400000US06037980028,6037980028,2017,4,7.9899998
1400000US06037980030,6037980030,2017,0,0
1400000US06037980031,6037980031,2017,1328,8.3500004
1400000US06037980033,6037980033,2017,61,8.6700001
1400000US06037980034,6037980034,2017,22,8.3699999
1400000US06037980035,6037980035,2017,6690,8.2700005
1400000US06037980036,6037980036,2017,7785,8.2399998
1400000US06037980037,6037980037,2017,2786,6.5
1400000US06037980038,6037980038,2017,5199,8.0699997
1400000US06037980039,6037980039,2017,157,7.8200002
1400000US06037101110,6037101110,2014,4731,4.0999999
1400000US06037101122,6037101122,2014,3664,3.8800001
1400000US06037101220,6037101220,2014,3363,4.21
1400000US06037101221,6037101221,2014,3260,4.1599998
1400000US06037101222,6037101222,2014,2730,4.1599998
1400000US06037101300,6037101300,2014,4199,5.5700002
1400000US06037101400,6037101400,2014,3903,5.7600002
1400000US06037102103,6037102103,2014,1740,6.29
1400000US06037102104,6037102104,2014,3648,7.3200002
1400000US06037102105,6037102105,2014,1731,7.4299998
1400000US06037102107,6037102107,2014,3851,6.96
1400000US06037103101,6037103101,2014,2670,3.73
1400000US06037103102,6037103102,2014,4751,4.0900002
1400000US06037103201,6037103201,2014,1621,5.1900001
1400000US06037103202,6037103202,2014,3929,5.1900001
1400000US06037103300,6037103300,2014,3819,5.7199998
1400000US06037103401,6037103401,2014,3443,4.9400001
1400000US06037103402,6037103402,2014,2700,4.9400001
1400000US06037104103,6037104103,2014,4085,6.23
1400000US06037104105,6037104105,2014,5412,5.3499999
1400000US06037104108,6037104108,2014,5256,6.4200001
1400000US06037104124,6037104124,2014,4175,6.0599999
1400000US06037104201,6037104201,2014,4780,6.4200001
1400000US06037104203,6037104203,2014,5210,5.5
1400000US06037104204,6037104204,2014,3375,6.5799999
1400000US06037104310,6037104310,2014,4921,7.5100002
1400000US06037104321,6037104321,2014,2573,6.8299999
1400000US06037104322,6037104322,2014,3425,6.8299999
1400000US06037104401,6037104401,2014,3357,6.9699998
1400000US06037104403,6037104403,2014,3282,5.5999999
1400000US06037104404,6037104404,2014,3236,6.0599999
1400000US06037104500,6037104500,2014,3293,4.8299999
1400000US06037104610,6037104610,2014,3672,5.46
1400000US06037104620,6037104620,2014,3539,4.8600001
1400000US06037104701,6037104701,2014,4208,4.98
1400000US06037104703,6037104703,2014,2397,7.25
1400000US06037104704,6037104704,2014,4219,6.2199998
1400000US06037104821,6037104821,2014,3514,6.0799999
1400000US06037104822,6037104822,2014,2277,6.7600002
1400000US06037104823,6037104823,2014,2520,6.5700002
1400000US06037104824,6037104824,2014,2808,6.5700002
1400000US06037106010,6037106010,2014,3152,5.02
1400000US06037106020,6037106020,2014,5557,4.5100002
1400000US06037106111,6037106111,2014,3153,4.0500002
1400000US06037106112,6037106112,2014,5969,5.7399998
1400000US06037106113,6037106113,2014,3493,5.1700001
1400000US06037106114,6037106114,2014,5880,5.5100002
1400000US06037106403,6037106403,2014,3825,4.4899998
1400000US06037106405,6037106405,2014,3966,5.1900001
1400000US06037106406,6037106406,2014,4788,5.25
1400000US06037106407,6037106407,2014,2933,4.77
1400000US06037106408,6037106408,2014,3463,4.8699999
